3.3715545	1.6788
3.34464671	1.6821
3.32543182	1.6869
3.30266965	1.6692
3.27792567	1.641
3.2654193	1.6367
3.27830512	1.6677
3.30517846	1.706
3.33603649	1.716
3.35566694	1.7073
3.3616416	1.6943
3.3515113	1.6816
3.33519692	1.6803
3.32517856	1.6811
3.31214118	1.6656
3.30129319	1.6437
3.29496418	1.6294
3.30182771	1.6472
3.3209552	1.6814
3.34721306	1.7185
3.37731883	1.7632
3.40100784	1.7956
3.41973608	1.8139
3.43198831	1.8255
3.44115382	1.83
3.43808026	1.8206
3.42629189	1.7957
3.40002553	1.751
3.37049	1.707
3.34892749	1.6825
3.33104108	1.6717
3.3109557	1.6707
3.28712985	1.6841
3.26839975	1.7052
3.26643454	1.7246
3.28148692	1.7391
3.30544257	1.7528
3.33686567	1.7746
3.37613455	1.8058
3.41675981	1.8352
3.45936248	1.8569
3.48853576	1.8824
3.49769431	1.9103
3.48855361	1.9266
3.47335119	1.9228
3.46891421	1.9031
3.47919202	1.8877
3.48684128	1.886
3.4892477	1.9009
3.47974386	1.9155
3.46955537	1.9382
3.45678574	1.9563
3.44623604	1.9717
3.43196152	1.9794
3.41701969	1.9569
3.39705579	1.8909
3.3854205	1.8072
3.38075305	1.739
3.37810788	1.7034
3.37130517	1.7042
3.35765764	1.7191
3.34949148	1.7523
3.34813264	1.783
3.35652381	1.8173
3.36537216	1.8491
3.36868495	1.8544
3.36642313	1.8278
3.36287086	1.7753
3.37049161	1.7286
3.38038045	1.6921
3.38032199	1.6771
3.37591708	1.6823
3.38005651	1.7053
3.39948613	1.7342
3.43938257	1.7708
3.47766652	1.808
3.49824995	1.8382
3.49230582	1.8497
3.47435139	1.8517
3.44973193	1.8428
3.4159554	1.8094
3.36593108	1.7482
3.31011279	1.6808
3.27176517	1.6374
3.26223956	1.6235
3.28725416	1.6406
3.32399218	1.6692
3.35356912	1.6902
3.37184178	1.7054
3.39059812	1.7235
3.41934248	1.7476
3.45126753	1.7747
3.47128736	1.7879
3.46450109	1.7719
3.42955334	1.7211
3.38819148	1.6581
3.36667182	1.6256
3.36085317	1.6424
3.3578203	1.6903
3.34678242	1.7287
3.33874289	1.758
3.35198183	1.7894
3.37973694	1.8215
3.40416059	1.8405
3.40940794	1.8257
3.39142146	1.7682
3.37099134	1.6926
3.36512598	1.6404
3.37119001	1.6376
3.37511354	1.6639
3.36334014	1.6864
3.35101848	1.7162
3.34787921	1.7574
3.35732033	1.81
3.36343444	1.8413
3.36260453	1.835
3.36780149	1.8026
3.3895634	1.7603
3.42773537	1.7372
3.46014359	1.7524
3.47077353	1.7968
3.46193163	1.8447
3.43828967	1.8711
3.41452276	1.8755
3.39051202	1.853
3.35774879	1.8024
3.30987993	1.7144
3.25951309	1.6101
3.2292428	1.5433
3.22420221	1.5385
3.2380017	1.5803
3.25612529	1.6515
3.27466314	1.7219
3.29735992	1.7836
3.32729222	1.8308
3.35950673	1.853
3.37874767	1.8454
3.3664492	1.786
3.32815958	1.6813
3.29015632	1.5838
3.27369413	1.532
3.27360204	1.5298
3.28656401	1.5768
3.30388046	1.6424
3.31279709	1.6996
3.32215773	1.7388
3.33959045	1.7816
3.3557258	1.823
3.353332	1.7915
3.32705406	1.6455
3.30477038	1.5126
3.29962848	1.4928
3.30738634	1.5486
3.32462966	1.6251
3.34722863	1.6973
3.36507195	1.7407
3.36495601	1.7284
3.35826097	1.7121
3.35872295	1.7188
3.36690155	1.7474
3.37365551	1.745
3.36882343	1.6846
3.34368089	1.5928
3.310725	1.5213
3.29918774	1.5215
3.32962489	1.6056
3.37809799	1.7155
3.41563517	1.7769
3.4317361	1.7818
3.43581481	1.7768
3.4369166	1.7823
3.43149048	1.7806
3.40406718	1.739
3.3516957	1.6564
3.29205163	1.5659
3.25123369	1.5106
3.2451811	1.5111
3.25878561	1.5535
3.27645453	1.6098
3.29299565	1.6512
3.31353384	1.6775
3.34532839	1.6917
3.37793013	1.7109
3.40548894	1.7506
3.41611467	1.7853
3.40968536	1.7881
3.40546834	1.7726
3.41590622	1.7675
3.43445286	1.7711
3.44931008	1.7738
3.45077661	1.7681
3.44021067	1.7498
3.42541339	1.7214
3.40163796	1.6712
3.37280074	1.6208
3.34468045	1.5982
3.33104721	1.5993
3.33858816	1.6148
3.36304262	1.643
3.39399419	1.6714
3.424678	1.6991
3.45187616	1.7284
3.47061277	1.7527
3.4758017	1.7568
3.4577328	1.7102
3.41927719	1.6128
3.38423345	1.5656
3.37008403	1.5912
3.37601841	1.6389
3.38582741	1.6723
3.38840666	1.6684
3.37879332	1.6221
3.37350928	1.5764
3.38632844	1.5684
3.41877029	1.6106
3.44735081	1.6725
3.44877897	1.6904
3.42988341	1.6363
3.40594877	1.5249
3.39405105	1.4304
3.39613646	1.4135
3.39947203	1.4564
3.39220032	1.5115
3.3729019	1.553
3.35437161	1.5767
3.34376115	1.6074
3.33524509	1.6424
3.3213068	1.6521
3.30629963	1.6309
3.29592941	1.5848
3.30540019	1.5633
3.33661659	1.5851
3.38209614	1.6494
3.42626263	1.7275
3.45467196	1.7792
3.46321635	1.8189
3.45649855	1.8539
3.43977266	1.8749
3.40931624	1.8577
3.37341954	1.7999
3.34081831	1.7294
3.31880527	1.6675
3.31828769	1.6545
3.33934754	1.6945
3.37166033	1.7691
3.39511968	1.8182
3.39770404	1.8274
3.38147258	1.8042
3.35369324	1.7573
3.31770755	1.691
3.27995178	1.609
3.25505507	1.555
3.24598933	1.5378
3.26182122	1.5829
3.2982211	1.6756
3.34049134	1.7803
3.37909308	1.8616
3.39979433	1.8968
3.40722139	1.8856
3.40373003	1.8487
3.39230128	1.8115
3.36941161	1.7673
3.33711025	1.7265
3.30857861	1.7081
3.29089988	1.7115
3.292136	1.7325
3.30263335	1.761
3.32097228	1.7919
3.34422545	1.8148
3.37946241	1.8363
3.42223311	1.8647
3.44959809	1.8789
3.44788963	1.8357
3.40884192	1.7177
3.35537492	1.5897
3.3214883	1.5377
3.31994598	1.5837
3.32783893	1.6672
3.32558295	1.7062
3.30551843	1.6743
3.28880727	1.6124
3.28875583	1.5658
3.29754932	1.553
3.30536731	1.5584
3.30726311	1.5679
3.30292852	1.5731
3.311473	1.5967
3.33930336	1.6498
3.37079299	1.7022
3.38425383	1.7147
3.37203356	1.6836
3.34681998	1.6449
3.31736623	1.6197
3.28196635	1.5966
3.23957785	1.559
3.20020129	1.5129
3.18004843	1.4756
3.19266915	1.4644
3.23138672	1.4937
3.28141091	1.5524
3.32761294	1.6152
3.35615268	1.6537
3.37687474	1.6692
3.38558078	1.6821
3.37749725	1.6955
3.35324572	1.7006
3.32845304	1.7012
3.31989905	1.7046
3.32946328	1.7087
3.35462371	1.7278
3.38517506	1.7484
3.41156195	1.7672
3.42351381	1.7754
3.42238383	1.7699
3.40046546	1.7486
3.36056478	1.7017
3.32502304	1.664
3.30201421	1.6539
3.29728282	1.6825
3.29750298	1.7285
3.29457445	1.7816
3.29208003	1.8295
3.28923587	1.8588
3.28590892	1.8637
3.28415584	1.8455
3.2847014	1.8145
3.29026897	1.7763
3.30426991	1.7489
3.31991805	1.7274
3.33310413	1.73
3.33860742	1.7467
3.34853531	1.7931
3.35993527	1.8476
3.36589639	1.879
3.36330664	1.8844
3.35250241	1.862
3.34283395	1.8163
3.34613462	1.7734
3.35872534	1.7408
3.36959719	1.7185
3.37929007	1.7242
3.38752157	1.7563
3.40557364	1.8206
3.4297775	1.8947
3.45172279	1.9525
3.46104713	1.9809
3.45610984	1.9837
3.44559766	1.9671
3.43775485	1.942
3.43325723	1.9078
3.42574974	1.8658
3.41684875	1.8327
3.40597627	1.8161
3.40568188	1.8308
3.41391339	1.8658
3.42384218	1.8953
3.42706286	1.9077
3.42317303	1.8953
3.41730403	1.8638
3.41820333	1.833
3.42720048	1.8058
3.43156988	1.7768
3.4209646	1.7454
3.40317658	1.7198
3.38610002	1.6945
3.36964044	1.6698
3.3541914	1.6489
3.34182788	1.646
3.33841748	1.6673
3.35539504	1.7031
3.38558997	1.7374
3.41848449	1.7678
3.44269769	1.791
3.45877336	1.8131
3.47299332	1.8345
3.48967941	1.8344
3.50346005	1.8041
3.50941714	1.7593
3.50523132	1.7378
3.49796094	1.75
3.49232772	1.7659
3.49624046	1.7814
3.50056943	1.7958
3.49589017	1.7993
3.48445254	1.8001
3.47448635	1.8002
3.46897484	1.7967
3.46589302	1.7812
3.45916975	1.743
3.4430161	1.6774
3.42682734	1.6192
3.42207212	1.5735
3.41973893	1.5092
3.41147234	1.3901
3.39843503	1.2931
3.391296	1.3651
3.39011743	1.5758
3.39337677	1.7247
3.3980389	1.7616
3.4047005	1.7534
3.41426377	1.7355
3.42829101	1.738
3.44681135	1.7586
3.46609045	1.8012
3.47838254	1.8405
3.48008992	1.8593
3.47429138	1.8523
3.47179707	1.8464
3.47008666	1.8436
3.46569577	1.8165
3.45654351	1.7567
3.44642915	1.693
3.43791731	1.6542
3.43621798	1.6442
3.44470084	1.672
3.44906559	1.7001
3.45262566	1.7214
3.44988442	1.7273
3.44192652	1.7201
3.42182289	1.6985
3.39077219	1.6635
3.35161941	1.6193
3.30987929	1.5722
3.28685719	1.5367
3.28146789	1.5243
3.29477268	1.5365
3.31098926	1.5532
3.33138205	1.5723
3.35193423	1.5813
3.36980677	1.58
3.37710556	1.5598
3.38119395	1.5391
3.38612011	1.5306
3.40219395	1.5482
3.41418101	1.5631
3.41658144	1.5707
3.41079508	1.5695
3.40419505	1.5552
3.39506856	1.5159
3.38664001	1.5051
3.38124793	1.5526
3.3639815	1.5706
3.33705573	1.5333
3.31293357	1.474
3.31087941	1.4239
3.32651061	1.3744
3.33401007	1.2442
3.32287725	0.9435
3.40771239	0.9923
3.40321001	1.1431
3.38136341	0.8536
3.41218054	1.5584
3.41568937	1.6032
3.40830643	1.5795
3.40367308	1.5465
3.41558299	1.5417
3.42781186	1.5536
3.43160618	1.5519
3.41993553	1.5259
3.40380257	1.4859
3.39268595	1.4757
3.38253992	1.5001
3.3586458	1.5253
3.32055058	1.5222
3.28547431	1.4896
3.26476091	1.4467
3.25289275	1.4109
3.24316962	1.3788
3.23047898	1.3477
3.21558049	1.3129
3.20676595	1.2829
3.2062582	1.2789
3.20750973	1.2937
3.2056482	1.3169
3.20653885	1.3459
3.21757202	1.3766
3.24064545	1.4247
3.26417992	1.4739
3.29225097	1.5283
3.31746482	1.567
3.34369439	1.5757
3.37960592	1.5869
3.41683154	1.6075
3.43594666	1.6149
3.43409108	1.6023
3.41754255	1.5743
3.40472391	1.5415
3.40007222	1.5137
3.39702841	1.5087
3.38873578	1.5039
3.38462651	1.5134
3.38135718	1.5106
3.38525341	1.4848
3.38573616	1.4404
3.37104125	1.4247
3.34739988	1.4246
3.33515256	1.4187
3.34961929	1.4306
3.37556017	1.4521
3.38853862	1.4605
3.38371514	1.4494
3.37403043	1.4255
3.37047305	1.4067
3.36997154	1.3915
3.36510593	1.3859
3.35343049	1.3907
3.34037165	1.3904
3.3420285	1.3952
3.3601874	1.4102
3.39037354	1.4393
3.40699188	1.4794
3.39790947	1.4987
3.36902031	1.491
3.33450307	1.4681
3.31284375	1.457
3.30156792	1.4607
3.2963229	1.4758
3.28692695	1.4681
3.27691054	1.4338
3.27568856	1.3866
3.29397535	1.3614
3.33130496	1.3816
3.37687165	1.4415
3.42244113	1.5178
3.45679371	1.5706
3.47998227	1.5891
3.49314419	1.5751
3.49600316	1.5709
3.48507719	1.5721
3.45433146	1.5575
3.41307386	1.5152
3.37079079	1.4699
3.34800196	1.4555
3.34559266	1.4915
3.3625367	1.5455
3.38956523	1.6033
3.42202455	1.6484
3.45374634	1.6954
3.48059823	1.7388
3.49828522	1.7568
3.50615454	1.7499
3.5070493	1.7277
3.50531834	1.7103
3.49923511	1.7143
3.49256299	1.7344
3.48249776	1.7401
3.46887531	1.7233
3.45257805	1.6837
3.43999773	1.6429
3.43632704	1.6208
3.44616551	1.6191
3.45854355	1.6175
3.46743994	1.6054
3.47388882	1.6041
3.4727126	1.6131
3.46289667	1.6231
3.44889806	1.6292
3.42651228	1.6222
3.39985778	1.605
3.3753836	1.589
3.36270799	1.5885
3.36073391	1.5976
3.36470502	1.6128
3.37343494	1.6378
3.38636497	1.6723
3.40767326	1.7027
3.43644993	1.6938
3.46476698	1.6746
3.49457254	1.7278
3.51576078	1.8087
3.53096857	1.8459
3.53530056	1.8426
3.53010445	1.8331
3.50888365	1.8205
3.46778144	1.7927
3.41852194	1.7537
3.37903647	1.727
3.35737874	1.7199
3.34759477	1.7206
3.33918475	1.6978
3.32993458	1.6312
3.32588538	1.6032
3.33266611	1.6539
3.33952471	1.7231
3.34288779	1.7689
3.34235533	1.7859
3.34193772	1.7854
3.34914987	1.7837
3.36362666	1.7859
3.37743296	1.7814
3.38609095	1.7718
3.38789398	1.7679
3.38444214	1.7775
3.38028745	1.8025
3.38084291	1.8389
3.38136832	1.8732
3.38449682	1.8957
3.3858865	1.9057
3.38196622	1.9094
3.3693426	1.8954
3.34500239	1.8644
3.31902154	1.8306
3.29297663	1.7987
3.27518614	1.784
3.26907164	1.7819
3.27778442	1.7989
3.30263455	1.8217
3.33265396	1.838
3.36105114	1.8558
3.38555276	1.8782
3.40549187	1.9028
3.41718629	1.922
3.4185737	1.9235
3.41161088	1.9008
3.40090308	1.8835
3.38778615	1.8617
3.37344126	1.8497
3.35665494	1.8246
3.344554	1.7931
3.33514375	1.7584
3.33013633	1.7437
3.32784373	1.7495
3.32523065	1.7663
3.3212567	1.7869
3.32177198	1.7983
3.32762292	1.8063
3.33924721	1.8123
3.35371086	1.8159
3.36595519	1.8021
3.37195647	1.7767
3.37670242	1.7546
3.38072622	1.7377
3.38220218	1.7291
3.38344456	1.7219
3.38538382	1.7125
3.39371359	1.7013
3.41132304	1.6996
3.43858777	1.7127
3.47289776	1.733
3.50183264	1.7523
3.51679943	1.7626
3.51398705	1.7626
3.49418868	1.7618
3.46540782	1.7689
3.43251838	1.78
3.3951099	1.7712
3.35974634	1.7373
3.33430261	1.7013
3.32515881	1.682
3.32894411	1.6744
3.34107897	1.6724
3.3547128	1.6753
3.35674569	1.685
3.35232812	1.7065
3.3392825	1.7229
3.31916978	1.7162
3.30091395	1.6892
3.28664207	1.6496
3.28130413	1.6108
3.28207431	1.5751
3.2962646	1.5535
3.3263429	1.5498
3.37055231	1.5813
3.41356193	1.6442
3.45225439	1.7234
3.48123063	1.8006
3.4999609	1.8574
3.50667363	1.8795
3.50183887	1.8629
3.4855081	1.8158
3.45804991	1.7545
3.42386397	1.69
3.39289552	1.6502
3.36494101	1.6359
3.34206893	1.6465
3.33240829	1.6736
3.33889159	1.7067
3.35818144	1.7431
3.37943938	1.7663
3.39735035	1.7713
3.41254369	1.7619
3.4272399	1.7502
3.43755791	1.7468
3.43875388	1.7596
3.43061048	1.7896
3.41901523	1.8332
3.40860478	1.8697
3.39705766	1.8766
3.37642832	1.8454
3.3447303	1.7752
3.30604063	1.6846
3.26523299	1.5905
3.22441275	1.5174
3.19149618	1.4862
3.16655897	1.4957
3.15343116	1.5345
3.15138895	1.5832
3.15692357	1.6247
3.17099791	1.6495
3.18977064	1.65
3.21047013	1.6392
3.22716712	1.6238
3.24084913	1.6203
3.25123168	1.6273
3.25959911	1.6418
3.27274714	1.6626
3.29533912	1.6971
3.31957121	1.7294
3.33832196	1.7442
3.34569201	1.7256
3.34553906	1.6829
3.34200328	1.6314
3.33290149	1.5799
3.32239883	1.5407
3.31260705	1.5221
3.31535688	1.5391
3.32883594	1.5816
3.3482446	1.6303
3.35770887	1.672
3.35521047	1.6931
3.34081342	1.6981
3.31759565	1.6832
3.28201248	1.6463
3.23355764	1.5922
3.17758771	1.5345
3.13602773	1.4826
3.13595239	1.4779
3.18265117	1.5288
3.25543829	1.6239
3.32396993	1.7117
3.36655015	1.756
3.39089299	1.7608
3.40390958	1.7582
3.40359864	1.7702
3.38219142	1.783
3.34249973	1.78
3.29933213	1.7446
3.27691796	1.7056
3.28264925	1.692
3.30337604	1.7126
3.32629203	1.7487
3.3414519	1.7717
3.34894445	1.7792
3.35066851	1.7858
3.34422908	1.7932
3.3228093	1.7809
3.30092709	1.747
3.28647606	1.6972
3.29408264	1.6695
3.30487574	1.6709
3.30464624	1.6934
3.2839193	1.7127
3.25121471	1.7149
3.22127145	1.7083
3.20508873	1.7029
3.20230414	1.6997
3.20676349	1.6901
3.22241842	1.663
3.2578009	1.6399
3.31382885	1.6547
3.37234717	1.6997
3.41336613	1.7558
3.43004859	1.7953
3.43075377	1.8152
3.42910814	1.8465
3.42049935	1.8837
3.39920902	1.8971
3.36409196	1.8575
3.32372658	1.7728
3.29591299	1.7075
3.28554232	1.6869
3.28644685	1.7151
3.2934424	1.7593
3.29368154	1.782
3.29172723	1.79
3.28537359	1.791
3.28286516	1.7922
3.27625872	1.7871
3.26588932	1.7643
3.25869571	1.7231
3.26252725	1.6867
3.2822032	1.6785
3.30529804	1.7024
3.32417036	1.7437
3.33132881	1.7712
3.32543503	1.7704
3.31594121	1.7543
3.30860054	1.7386
3.29611487	1.708
3.28207794	1.6572
3.27513427	1.6032
3.2842376	1.5726
3.31406654	1.5746
3.35775634	1.6094
3.398976	1.6459
3.41847541	1.6571
3.41441147	1.6497
3.39309063	1.6458
3.36519311	1.657
3.33833953	1.6672
3.30678005	1.6512
3.27562023	1.6057
3.25489638	1.5567
3.25584786	1.5387
3.28298218	1.5528
3.33223111	1.585
3.39281115	1.6192
3.45401476	1.6476
3.50372206	1.6777
3.54074436	1.722
3.55923023	1.7643
3.54928224	1.7679
3.52124495	1.7326
3.47902103	1.6778
3.43414099	1.6331
3.39311951	1.6179
3.35422404	1.6131
3.31621477	1.6039
3.28479592	1.5936
3.25755187	1.5973
3.24135584	1.6224
3.23558439	1.6563
3.23228444	1.6707
3.22517857	1.6498
3.2306868	1.6183
3.2520336	1.6076
3.28685583	1.6286
3.32163878	1.6639
3.34470516	1.6957
3.35392669	1.7132
3.35816178	1.7335
3.3609417	1.7549
3.36253114	1.769
3.3601851	1.7635
3.34975438	1.7304
3.34253583	1.6954
3.35152204	1.6923
3.38180711	1.7164
3.42063975	1.7458
3.44316625	1.7393
3.44032436	1.7101
3.41469294	1.6778
3.38595475	1.6591
3.35866407	1.6508
3.33492713	1.645
3.31742469	1.6366
3.30286654	1.629
3.30190968	1.6169
3.30905513	1.611
3.32510056	1.6272
3.34148153	1.6551
3.35033754	1.6732
3.34416681	1.6652
3.33577206	1.6471
3.33191325	1.6301
3.32924091	1.617
3.32849901	1.6125
3.33260722	1.6182
3.34467752	1.6335
3.35895253	1.6454
3.36502071	1.6544
3.36281165	1.6653
3.35023195	1.6734
3.33687202	1.6757
3.33366977	1.6725
3.33558491	1.6656
3.3396987	1.6603
3.34313882	1.6599
3.34145193	1.661
3.34155363	1.6654
3.34427	1.6718
3.3538333	1.6887
3.36402021	1.7043
3.37534186	1.7114
3.39086832	1.7133
3.40903225	1.7139
3.41952472	1.7164
3.41680991	1.72
3.39820307	1.7142
3.36805974	1.6976
3.34312074	1.6874
3.32624623	1.6926
3.30974283	1.7064
3.29046596	1.7112
3.2706854	1.7005
3.26143685	1.6794
3.25607715	1.6549
3.25082767	1.6356
3.24480333	1.6271
3.24223048	1.6259
3.24924397	1.6397
3.26916167	1.6689
3.29184374	1.7121
3.30379982	1.7589
3.29664866	1.7841
3.28443783	1.7825
3.27479478	1.7642
3.26266126	1.7304
3.25300762	1.689
3.2413013	1.6434
3.24001531	1.6036
3.25227494	1.5763
3.28207285	1.5959
3.31673951	1.6673
3.34764689	1.7583
3.3699226	1.8258
3.38370874	1.8504
3.39348236	1.8401
3.39361168	1.8103
3.37970433	1.7757
3.35041913	1.7437
3.31733275	1.7148
3.28718688	1.6857
3.25453809	1.6552
3.21747717	1.63
3.18603877	1.622
3.16048889	1.6197
3.15281098	1.6229
3.16309928	1.6245
3.18059458	1.6154
3.19788286	1.5996
3.21199904	1.5783
3.2291348	1.5663
3.25012704	1.5643
3.26273752	1.5634
3.26953911	1.5741
3.27041433	1.5967
3.28066515	1.6323
3.30300926	1.664
3.326113	1.6816
3.33647596	1.6763
3.32651065	1.6452
3.30718613	1.6006
3.2875238	1.5516
3.2746469	1.5184
3.26234076	1.5056
3.24579395	1.5081
3.23609682	1.5221
3.2355713	1.5349
3.23941062	1.5438
3.23900818	1.55
3.22671782	1.55
3.19971792	1.5356
3.17538209	1.5214
3.16722529	1.5158
3.1754864	1.5183
3.18976199	1.5286
3.20811231	1.5484
3.23602038	1.5773
3.26555268	1.6048
3.29111051	1.6325
3.30719793	1.6532
3.31972096	1.6669
3.32709095	1.6677
3.32651192	1.6591
3.32679224	1.6488
3.33051516	1.6363
3.34008073	1.6313
3.35418301	1.6439
3.36181006	1.6677
3.35367838	1.6822
3.332099	1.6885
3.30765425	1.6938
3.28408407	1.6874
3.26203894	1.6647
3.24903028	1.6375
3.24597522	1.6175
3.2552214	1.6068
3.27820229	1.608
3.29665266	1.6192
3.30991518	1.6331
3.31165737	1.6455
3.3089223	1.6581
3.30950789	1.6761
3.31369563	1.6905
3.32495987	1.6981
3.33942348	1.7029
3.35572616	1.7153
3.37312594	1.728
3.39048773	1.741
3.39985885	1.7498
3.40313178	1.7729
3.40143007	1.808
3.39748467	1.8495
3.39260313	1.8791
3.38171479	1.8758
3.3694986	1.8421
3.35561312	1.8023
3.35141241	1.789
3.35732272	1.7947
3.36021922	1.7887
3.34817121	1.7574
3.32782797	1.7245
3.30886303	1.7144
3.30099144	1.727
3.29963166	1.7351
3.29456849	1.7168
3.29406805	1.677
3.30701352	1.6518
3.33809725	1.6654
3.38155905	1.7101
3.41869665	1.7407
3.4398439	1.7443
3.44447671	1.7358
3.44341237	1.741
3.44045091	1.7591
3.43119085	1.7732
3.40816189	1.7472
3.38065435	1.6832
3.36451609	1.6271
3.36372009	1.6137
3.37151815	1.6264
3.37322012	1.6253
3.36043597	1.6081
3.3438896	1.6
3.32885135	1.6164
3.31854922	1.6541
3.30340645	1.6659
3.2809799	1.6226
3.25134916	1.539
3.23053676	1.4753
3.23083082	1.4733
3.25761927	1.5271
3.29697581	1.5952
3.33222819	1.6482
3.35137152	1.6892
3.36234886	1.737
3.36465796	1.7781
3.36395619	1.7845
3.35854092	1.7446
3.3555002	1.6846
3.36066574	1.6609
3.36544351	1.6812
3.37427649	1.7218
3.38489265	1.7474
3.38802418	1.7455
3.38671456	1.7405
3.37736599	1.7632
3.36850902	1.7944
3.35221267	1.7806
3.32740381	1.6984
3.30010505	1.6032
3.28819972	1.5661
3.291753	1.5996
3.29409476	1.6377
3.297464	1.6373
3.30145738	1.6174
3.3049813	1.6125
3.31663872	1.6481
3.33086018	1.6869
3.33558872	1.6683
3.33355266	1.5768
3.33846262	1.4863
3.35947897	1.4808
3.39574654	1.5957
3.43548673	1.7271
3.45882445	1.7717
3.46264567	1.7362
3.44788667	1.699
3.43210898	1.7083
3.41135556	1.7294
3.3745627	1.7084
3.31885252	1.6243
3.27219138	1.5519
3.25493057	1.5585
3.26787607	1.6256
3.304216	1.6916
3.34238476	1.6949
3.37300696	1.6552
3.39252625	1.6499
3.40719674	1.6938
3.4152034	1.7446
3.40073266	1.737
3.36915361	1.6628
3.33154486	1.5764
3.31023028	1.5412
3.31027273	1.5485
3.32175996	1.5546
3.32908324	1.5279
3.32446284	1.4955
3.31739411	1.4954
3.31560339	1.5305
3.32480849	1.5805
3.32628745	1.6067
3.31703186	1.5997
3.30187514	1.5969
3.29393801	1.6146
3.29494719	1.629
3.30642251	1.6152
3.31945185	1.5828
3.32575626	1.5603
3.32948107	1.5562
3.32636003	1.5597
3.32800379	1.5639
3.32488631	1.5578
3.31200307	1.5464
3.30431393	1.5663
3.30816844	1.6253
3.33481243	1.7077
3.37144148	1.7642
3.40873997	1.7846
3.42832957	1.7634
3.42895332	1.7247
3.41740811	1.7011
3.40612402	1.7031
3.39060205	1.7065
3.3601499	1.6804
3.31725464	1.6447
3.28551552	1.6428
3.27468544	1.6643
3.28853247	1.6946
3.31286625	1.723
3.32330205	1.7345
3.30883617	1.7275
3.27537517	1.7015
3.24401139	1.6708
3.21776205	1.6371
3.19609979	1.6132
3.18212737	1.6073
3.18012381	1.6163
3.19889461	1.6305
3.24784837	1.6537
3.30952438	1.684
3.36563651	1.717
3.40088492	1.749
3.40686029	1.7688
3.4014041	1.778
3.38185894	1.7735
3.34561743	1.7531
3.29963255	1.7131
3.26164824	1.6711
3.25399778	1.6515
3.27863496	1.6523
3.32401457	1.6737
3.3683386	1.6984
3.39866693	1.7177
3.41241896	1.7218
3.40915953	1.7138
3.39072736	1.6975
3.35196884	1.6721
3.30018592	1.6349
3.24565811	1.5844
3.21207324	1.5436
3.19930106	1.5193
3.1984591	1.515
3.19403912	1.5132
3.1855847	1.5139
3.18858882	1.515
3.20249363	1.5134
3.21615672	1.5131
3.22356027	1.5162
3.22454362	1.5122
3.2362514	1.5091
3.26483818	1.5231
3.29997908	1.5602
3.3212621	1.5968
3.31277258	1.5981
3.28971931	1.5834
3.27157146	1.5677
3.25743697	1.5491
3.24370918	1.5331
3.21720731	1.5014
3.18692125	1.4512
3.16543245	1.4056
3.17006673	1.3961
